event_id,timestamp_start,timestamp_end,event_type,road_id,location_description,severity,duration_minutes,affected_lanes,response_team_dispatched,response_time_min,casualties,description,cause,weather_condition,road_name,road_type,length_km,lanes,speed_limit_kmh,capacity_vehicles_per_hour,has_bus_lane,has_bike_lane,surface_condition,last_maintenance_date,latitude_start,longitude_start,latitude_end,longitude_end,district,toll_rate_rp,avg_daily_traffic
EVT-00072,2024-02-13 08:41:00,2024-02-15 09:26:00,Perbaikan Jalan,RD-0125,Jl. KS Tubun - Slipi,Minor,2925,3,1,18,0,Kecelakaan tabrakan belakang,Bahan berbahaya tumpah,Hujan Lebat,Jl. Segment 125,Jalan Tol,19.8,6,120,10908,0,0,Rusak Berat,2023-04-29,-6.154622,106.764443,-6.137787,106.781487,Grogol,5000,15761
EVT-00073,2024-02-23 03:22:00,2024-02-23 08:34:00,Jalan Ditutup,RD-0171,Jl. KS Tubun - Slipi,Major,312,4,1,17,0,Insiden struktur jalan,Kecelakaan beruntun,Hujan Sedang,Jl. Segment 171,Jalan Lokal,1.0,2,40,1302,0,0,Baik,2023-07-07,-6.159676,106.925389,-6.169217,106.942012,Kuningan,0,1554
EVT-00074,2024-03-07 00:58:00,2024-03-09 01:41:00,Perbaikan Jalan,RD-0112,Jl. Satrio - Mega Kuningan,Moderate,2923,4,1,41,0,Kecelakaan beruntun,Insiden struktur jalan,Hujan Lebat,Jl. Segment 112,Jalan Lingkungan,2.8,1,20,660,0,1,Baik,2023-04-13,-6.183708,106.924539,-6.190022,106.915338,Kuningan,0,803
EVT-00075,2024-02-18 06:36:00,2024-02-18 09:17:00,Pohon Tumbang,RD-0060,Jl. Casablanca - Kampung Melayu,Moderate,161,1,0,0,0,Jalan rusak,Perbaikan saluran air,Cerah,Jl. Segment 60,Jalan Lingkungan,0.9,2,30,916,0,0,Rusak Ringan,2023-04-24,-6.341224,106.83104,-6.344775,106.846195,Kelapa Gading,0,1402
EVT-00076,2024-01-18 11:52:00,2024-01-20 02:25:00,Perbaikan Jalan,RD-0172,Jl. Kramat Raya - Senen,Moderate,2313,3,0,0,0,Kecelakaan tunggal,Perbaikan saluran air,Hujan Ringan,Jl. Segment 172,Jalan Arteri,9.3,4,50,6800,0,1,Baik,2023-07-20,-6.154833,106.865005,-6.152526,106.876233,Bekasi,0,7856
EVT-00077,2024-02-22 11:51:00,2024-02-22 14:39:00,Protes/Unjuk Rasa,RD-0071,Jl. Proklamasi - Menteng,Moderate,168,1,1,43,0,Pemasangan marka jalan,Konvoi kendaraan resmi,Hujan Lebat,Jl. Segment 71,Jalan Tol,7.2,4,100,6368,0,0,Cukup,2023-11-15,-6.342626,106.782702,-6.354592,106.783374,Depok,15000,8297
EVT-00078,2024-03-13 15:28:00,2024-03-13 21:20:00,Banjir,RD-0022,Jl. Diponegoro - Cikini,Major,352,3,1,41,0,Proyek perbaikan jalan,Drainase tersumbat,Cerah,Jl. Segment 22,Jalan Tol,10.2,4,120,6608,1,0,Baik,2022-05-13,-6.328966,106.707738,-6.311757,106.692739,Blok M,7000,6766
EVT-00079,2024-03-01 21:09:00,2024-03-02 07:06:00,Perbaikan Jalan,RD-0178,Jl. Sudirman - Bundaran HI,Major,597,1,1,41,0,Kendaraan terguling,Insiden struktur jalan,Berawan,Jl. Segment 178,Jalan Lokal,1.8,2,20,1428,0,0,Cukup,2023-09-19,-6.247374,106.87421,-6.266898,106.88945,Sudirman,0,1691
EVT-00080,2024-01-07 08:40:00,2024-01-07 14:31:00,Konvoi,RD-0003,Jl. Proklamasi - Menteng,Minor,351,2,0,0,0,Jalan rusak,Perbaikan saluran air,Hujan Lebat,Jl. Segment 3,Jalan Lokal,1.8,2,40,978,0,0,Cukup,2023-04-15,-6.267631,106.814963,-6.264098,106.831007,Tangerang,0,1085
EVT-00081,2024-01-16 19:20:00,2024-01-17 03:17:00,Acara Khusus,RD-0141,Jl. KS Tubun - Slipi,Minor,477,3,1,34,0,Kendaraan terguling,Proyek perbaikan jalan,Cerah,Jl. Segment 141,Jalan Tol,7.0,4,100,6828,1,0,Cukup,2023-08-23,-6.267277,106.929729,-6.276074,106.926024,Senen,10000,6826
EVT-00082,2024-01-02 16:17:00,2024-01-02 19:32:00,Kemacetan Parah,RD-0091,Jl. Jend. Sudirman - Semanggi,Moderate,195,2,1,39,0,Konvoi kendaraan resmi,Insiden struktur jalan,Hujan Sedang,Jl. Segment 91,Jalan Lingkungan,1.7,1,40,412,0,0,Rusak Berat,2023-09-05,-6.204771,106.895442,-6.220532,106.890538,PIK,0,651
EVT-00083,2024-03-31 07:13:00,2024-03-31 09:26:00,Kecelakaan,RD-0125,Jl. Thamrin - Monas,Moderate,133,4,1,25,0,Bahan berbahaya tumpah,Bahan berbahaya tumpah,Hujan Ringan,Jl. Segment 125,Jalan Tol,19.8,6,120,10908,0,0,Rusak Berat,2023-04-29,-6.154622,106.764443,-6.137787,106.781487,Grogol,5000,15761
EVT-00084,2024-02-09 14:45:00,2024-02-09 15:12:00,Kecelakaan,RD-0015,Jl. Diponegoro - Cikini,Moderate,27,2,1,40,2,Kendaraan terguling,Konvoi kendaraan resmi,Cerah,Jl. Segment 15,Jalan Lingkungan,1.7,2,30,1466,0,1,Cukup,2022-11-12,-6.274661,106.903859,-6.254667,106.906236,Mangga Dua,0,1228
EVT-00085,2024-02-29 06:31:00,2024-02-29 13:06:00,Banjir,RD-0147,Jl. Sudirman - Bundaran HI,Major,395,4,1,21,0,Festival jalanan,Drainase tersumbat,Hujan Lebat,Jl. Segment 147,Jalan Tol,7.5,4,120,6460,0,0,Baik,2023-06-03,-6.199374,106.922984,-6.214109,106.908526,Kelapa Gading,5000,6156
EVT-00086,2024-03-06 22:05:00,2024-03-07 03:32:00,Kemacetan Parah,RD-0197,Jl. Casablanca - Kampung Melayu,Critical,327,4,1,43,0,Pemasangan marka jalan,Kendaraan terguling,Hujan Lebat,Jl. Segment 197,Jalan Arteri,3.3,6,60,8130,1,0,Baik,2024-03-17,-6.227477,106.949193,-6.208348,106.961205,Cibubur,0,6064
EVT-00087,2024-02-12 18:07:00,2024-02-12 19:15:00,Kecelakaan,RD-0062,Jl. Satrio - Mega Kuningan,Major,68,2,1,26,0,Kecelakaan beruntun,Kecelakaan tunggal,Hujan Lebat,Jl. Segment 62,Jalan Arteri,2.6,6,60,7344,0,0,Cukup,2024-01-24,-6.199883,106.73594,-6.214523,106.718587,Cibubur,0,14044
EVT-00088,2024-01-21 18:29:00,2024-01-21 20:58:00,Acara Khusus,RD-0094,Jl. Jend. Gatot Subroto - Slipi,Moderate,149,1,1,35,0,Curah hujan tinggi,Kecelakaan beruntun,Hujan Sedang,Jl. Segment 94,Jalan Arteri,3.8,4,60,6928,0,1,Cukup,2023-02-08,-6.277778,106.925251,-6.285175,106.91144,Cawang,0,10954
EVT-00089,2024-01-28 04:47:00,2024-01-28 12:00:00,Banjir,RD-0095,Jl. Hayam Wuruk - Harmoni,Moderate,433,4,1,39,0,Bahan berbahaya tumpah,Bahan berbahaya tumpah,Hujan Ringan,Jl. Segment 95,Jalan Lokal,2.9,2,40,1334,0,1,Rusak Ringan,2024-02-09,-6.108713,106.88763,-6.09042,106.896597,PIK,0,1246
EVT-00090,2024-02-17 10:02:00,2024-02-17 14:22:00,Protes/Unjuk Rasa,RD-0137,Jl. Casablanca - Kampung Melayu,Minor,260,2,1,35,0,Pemasangan marka jalan,Kecelakaan beruntun,Berawan,Jl. Segment 137,Jalan Lingkungan,2.1,1,40,444,0,0,Baik,2023-09-14,-6.240589,106.743749,-6.227502,106.751237,Bekasi,0,532
EVT-00091,2024-03-23 03:03:00,2024-03-23 05:36:00,Kemacetan Parah,RD-0125,Jl. Casablanca - Kampung Melayu,Moderate,153,4,1,9,0,Perbaikan saluran air,Perbaikan saluran air,Hujan Lebat,Jl. Segment 125,Jalan Tol,19.8,6,120,10908,0,0,Rusak Berat,2023-04-29,-6.154622,106.764443,-6.137787,106.781487,Grogol,5000,15761
EVT-00092,2024-01-17 19:16:00,2024-01-18 01:25:00,Banjir,RD-0149,Jl. Raya Bogor - Cibubur,Moderate,369,2,1,42,0,Kendaraan terguling,Drainase tersumbat,Hujan Ringan,Jl. Segment 149,Jalan Arteri,6.8,6,50,7956,0,1,Baik,2023-08-19,-6.265907,106.846878,-6.255413,106.833138,Cakung,0,10155
EVT-00093,2024-01-21 08:46:00,2024-01-21 18:45:00,Acara Khusus,RD-0063,Jl. KS Tubun - Slipi,Moderate,599,4,1,28,0,Kecelakaan beruntun,Kendaraan mogok di jalan,Hujan Lebat,Jl. Segment 63,Jalan Arteri,9.9,6,50,9618,1,1,Cukup,2023-04-13,-6.267911,106.948252,-6.250185,106.948383,Depok,0,12710
EVT-00094,2024-01-11 22:51:00,2024-01-12 04:02:00,Pohon Tumbang,RD-0177,Jl. Casablanca - Kampung Melayu,Moderate,311,1,0,0,0,Festival jalanan,Kecelakaan tabrakan belakang,Hujan Ringan,Jl. Segment 177,Jalan Tol,13.4,4,100,7416,0,0,Baik,2022-12-18,-6.237757,106.778588,-6.234987,106.772325,Sunter,15000,5570
EVT-00095,2024-02-06 08:04:00,2024-02-06 13:40:00,Protes/Unjuk Rasa,RD-0113,Jl. Gajah Mada - Mangga Dua,Moderate,336,1,1,25,0,Festival jalanan,Kendaraan mogok di jalan,Berawan,Jl. Segment 113,Jalan Lingkungan,2.2,2,30,1380,0,0,Baik,2024-02-11,-6.140164,106.714297,-6.124552,106.725779,Grogol,0,1804
EVT-00096,2024-02-16 08:57:00,2024-02-16 12:41:00,Protes/Unjuk Rasa,RD-0148,Jl. Jend. Sudirman - Semanggi,Moderate,224,4,1,13,0,Bahan berbahaya tumpah,Kecelakaan tabrakan belakang,Cerah,Jl. Segment 148,Jalan Tol,7.8,4,80,6028,1,0,Cukup,2022-06-05,-6.107267,106.727882,-6.087672,106.739956,Menteng,15000,6095
EVT-00097,2024-02-05 08:20:00,2024-02-06 20:23:00,Perbaikan Jalan,RD-0012,Jl. Kramat Raya - Senen,Minor,2163,3,1,39,0,Bahan berbahaya tumpah,Proyek perbaikan jalan,Cerah,Jl. Segment 12,Jalan Tol,14.0,8,100,13600,1,0,Cukup,2022-10-26,-6.269852,106.777147,-6.275032,106.762697,Pluit,5000,9918
EVT-00098,2024-03-05 11:25:00,2024-03-06 19:14:00,Perbaikan Jalan,RD-0173,Jl. Gatot Subroto - Kuningan,Major,1909,2,1,26,0,Perbaikan saluran air,Drainase tersumbat,Hujan Sedang,Jl. Segment 173,Jalan Tol,15.7,8,100,14688,1,0,Baik,2022-04-07,-6.198667,106.975505,-6.193383,106.990089,Senen,25000,12134
EVT-00099,2024-02-12 04:28:00,2024-02-12 05:17:00,Kemacetan Parah,RD-0026,Jl. Casablanca - Kampung Melayu,Minor,49,4,0,0,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Hujan Ringan,Jl. Segment 26,Jalan Lokal,0.8,1,30,546,0,1,Cukup,2022-06-15,-6.234315,106.877826,-6.241356,106.867461,Bekasi,0,741
EVT-00100,2024-01-21 10:48:00,2024-01-21 19:01:00,Acara Khusus,RD-0058,Jl. Raden Saleh - Salemba,Minor,493,4,1,16,0,Kecelakaan tabrakan belakang,Perbaikan saluran air,Cerah,Jl. Segment 58,Jalan Lokal,1.9,1,40,707,0,1,Cukup,2022-08-24,-6.133348,106.85001,-6.129656,106.852343,Pluit,0,661
EVT-00101,2024-03-30 07:31:00,2024-03-30 12:05:00,Jalan Ditutup,RD-0070,Jl. KS Tubun - Slipi,Minor,274,3,1,15,0,Drainase tersumbat,Kecelakaan tunggal,Berawan,Jl. Segment 70,Jalan Kolektor,1.2,4,50,3384,0,0,Rusak Ringan,2023-11-02,-6.174122,106.991179,-6.180048,107.004336,Depok,0,3569
EVT-00102,2024-01-07 10:34:00,2024-01-07 15:39:00,Konvoi,RD-0095,Jl. Asia Afrika - Gelora Bung Karno,Moderate,305,1,1,17,0,Proyek perbaikan jalan,Kecelakaan tunggal,Cerah,Jl. Segment 95,Jalan Lokal,2.9,2,40,1334,0,1,Rusak Ringan,2024-02-09,-6.108713,106.88763,-6.09042,106.896597,PIK,0,1246
EVT-00103,2024-01-10 05:32:00,2024-01-10 07:56:00,Kemacetan Parah,RD-0136,Jl. Raya Bogor - Cibubur,Critical,144,4,1,31,0,Kendaraan mogok di jalan,Konvoi kendaraan resmi,Hujan Lebat,Jl. Segment 136,Jalan Lingkungan,1.3,2,20,918,0,0,Baik,2022-04-04,-6.278069,106.71538,-6.261334,106.709075,Mangga Dua,0,853
EVT-00104,2024-02-15 12:20:00,2024-02-15 13:59:00,Kendaraan Mogok,RD-0043,Jl. HR Rasuna Said - Casablanca,Minor,99,1,1,9,0,Kecelakaan tunggal,Jalan rusak,Hujan Sedang,Jl. Segment 43,Jalan Arteri,9.8,4,80,5616,0,0,Cukup,2022-10-30,-6.208711,106.921881,-6.19412,106.919037,Menteng,0,5905
EVT-00105,2024-03-27 07:56:00,2024-03-27 10:45:00,Kendaraan Mogok,RD-0032,Jl. Casablanca - Kampung Melayu,Moderate,169,2,0,0,1,Perbaikan saluran air,Jalan rusak,Hujan Lebat,Jl. Segment 32,Jalan Tol,5.6,4,120,7748,0,0,Cukup,2022-11-21,-6.295865,106.703131,-6.303513,106.692182,Blok M,15000,5793
EVT-00106,2024-01-03 19:40:00,2024-01-04 03:22:00,Acara Khusus,RD-0139,Jl. Gatot Subroto - Kuningan,Moderate,462,1,0,0,0,Kendaraan terguling,Drainase tersumbat,Berawan,Jl. Segment 139,Jalan Kolektor,3.2,4,50,5824,0,0,Cukup,2022-09-26,-6.228993,106.957449,-6.217234,106.953323,PIK,0,9552
EVT-00107,2024-02-10 22:09:00,2024-02-10 23:24:00,Pohon Tumbang,RD-0031,Jl. Diponegoro - Cikini,Moderate,75,4,1,23,0,Proyek perbaikan jalan,Kecelakaan beruntun,Cerah,Jl. Segment 31,Jalan Kolektor,4.6,4,60,3264,0,0,Baik,2023-07-04,-6.302765,106.825749,-6.312727,106.836804,Bekasi,0,4867
EVT-00108,2024-02-10 02:18:00,2024-02-10 03:32:00,Konvoi,RD-0084,Jl. Hayam Wuruk - Harmoni,Major,74,2,1,34,0,Kecelakaan beruntun,Kendaraan mogok di jalan,Cerah,Jl. Segment 84,Jalan Tol,20.7,6,120,11262,1,0,Baik,2022-12-21,-6.112149,106.862129,-6.117636,106.867166,Cakung,25000,10516
EVT-00109,2024-01-22 14:49:00,2024-01-22 16:38:00,Pohon Tumbang,RD-0036,Jl. Asia Afrika - Gelora Bung Karno,Major,109,2,1,33,0,Konvoi kendaraan resmi,Kendaraan mogok di jalan,Hujan Ringan,Jl. Segment 36,Jalan Tol,19.9,6,120,9684,0,0,Baik,2023-02-05,-6.195703,106.716284,-6.187617,106.71743,Sunter,15000,9039
EVT-00110,2024-03-02 10:02:00,2024-03-02 15:07:00,Pohon Tumbang,RD-0040,Jl. Raden Saleh - Salemba,Minor,305,2,1,16,0,Curah hujan tinggi,Kecelakaan tunggal,Hujan Sedang,Jl. Segment 40,Jalan Arteri,9.9,4,50,5128,1,0,Baik,2022-12-18,-6.31123,106.808039,-6.300634,106.817792,Senen,0,3556
EVT-00111,2024-01-21 08:21:00,2024-01-21 11:19:00,Kecelakaan,RD-0025,Jl. Rasuna Said - Setiabudi,Moderate,178,2,1,36,0,Festival jalanan,Konvoi kendaraan resmi,Hujan Lebat,Jl. Segment 25,Jalan Kolektor,2.0,4,50,5560,0,1,Baik,2023-08-15,-6.213941,106.917911,-6.201336,106.898524,Tangerang,0,5357
EVT-00112,2024-03-30 01:31:00,2024-03-30 04:31:00,Kecelakaan,RD-0069,Jl. Jend. Gatot Subroto - Slipi,Major,180,2,1,40,0,Kecelakaan beruntun,Perbaikan saluran air,Berawan,Jl. Segment 69,Jalan Kolektor,3.5,4,60,5996,0,1,Cukup,2023-09-08,-6.199777,106.821613,-6.190666,106.839249,Senen,0,9009
EVT-00113,2024-01-13 16:46:00,2024-01-15 02:32:00,Perbaikan Jalan,RD-0056,Jl. Kramat Raya - Senen,Major,2026,3,1,29,0,Perbaikan saluran air,Proyek perbaikan jalan,Cerah,Jl. Segment 56,Jalan Lingkungan,1.7,1,20,487,0,1,Baik,2022-04-20,-6.126174,106.845759,-6.128503,106.844642,Kuningan,0,665
EVT-00114,2024-03-24 19:32:00,2024-03-24 20:23:00,Konvoi,RD-0148,Jl. Proklamasi - Menteng,Major,51,3,1,8,0,Bahan berbahaya tumpah,Drainase tersumbat,Berawan,Jl. Segment 148,Jalan Tol,7.8,4,80,6028,1,0,Cukup,2022-06-05,-6.107267,106.727882,-6.087672,106.739956,Menteng,15000,6095
EVT-00115,2024-02-21 13:29:00,2024-02-22 15:00:00,Perbaikan Jalan,RD-0105,Jl. MT Haryono - Cawang,Moderate,1531,2,0,0,0,Festival jalanan,Kecelakaan tabrakan belakang,Hujan Ringan,Jl. Segment 105,Jalan Lokal,0.3,1,30,751,0,0,Baik,2022-10-26,-6.327645,106.88088,-6.341975,106.900127,Menteng,0,1009
EVT-00116,2024-02-13 16:54:00,2024-02-13 22:35:00,Protes/Unjuk Rasa,RD-0104,Jl. Jend. Gatot Subroto - Slipi,Minor,341,3,0,0,0,Perbaikan saluran air,Kecelakaan beruntun,Hujan Lebat,Jl. Segment 104,Jalan Kolektor,3.1,4,60,3672,0,0,Cukup,2023-01-02,-6.197976,106.951912,-6.188277,106.932685,Depok,0,3016
EVT-00117,2024-03-01 01:24:00,2024-03-01 02:32:00,Protes/Unjuk Rasa,RD-0019,Jl. HR Rasuna Said - Casablanca,Major,68,3,1,37,0,Konvoi kendaraan resmi,Jalan rusak,Cerah,Jl. Segment 19,Jalan Tol,6.9,6,120,9516,0,0,Rusak Ringan,2022-07-26,-6.337315,106.916754,-6.331825,106.901584,Depok,10000,11108
EVT-00118,2024-02-27 01:40:00,2024-02-27 06:49:00,Kemacetan Parah,RD-0003,Jl. Asia Afrika - Gelora Bung Karno,Critical,309,1,1,15,0,Perbaikan saluran air,Jalan rusak,Hujan Sedang,Jl. Segment 3,Jalan Lokal,1.8,2,40,978,0,0,Cukup,2023-04-15,-6.267631,106.814963,-6.264098,106.831007,Tangerang,0,1085
EVT-00119,2024-02-17 19:31:00,2024-02-17 22:30:00,Banjir,RD-0078,Jl. Sudirman - Bundaran HI,Major,179,1,1,22,0,Bahan berbahaya tumpah,Perbaikan saluran air,Hujan Lebat,Jl. Segment 78,Jalan Tol,15.6,8,100,15568,1,0,Rusak Berat,2024-02-09,-6.178469,106.773248,-6.163827,106.791274,Slipi,25000,28394
EVT-00120,2024-03-03 12:25:00,2024-03-06 11:23:00,Perbaikan Jalan,RD-0092,Jl. Hayam Wuruk - Harmoni,Moderate,4258,3,1,19,0,Bahan berbahaya tumpah,Drainase tersumbat,Hujan Sedang,Jl. Segment 92,Jalan Kolektor,3.5,2,50,1980,0,1,Baik,2024-03-11,-6.104212,106.830264,-6.096878,106.818187,Kemang,0,3572
EVT-00121,2024-03-24 04:15:00,2024-03-24 06:49:00,Pohon Tumbang,RD-0059,Jl. Raya Bogor - Cibubur,Moderate,154,2,1,14,0,Festival jalanan,Bahan berbahaya tumpah,Cerah,Jl. Segment 59,Jalan Tol,9.4,4,80,7372,0,0,Cukup,2022-04-08,-6.113926,106.836515,-6.109108,106.845549,Kelapa Gading,7000,5203
EVT-00122,2024-02-19 05:56:00,2024-02-19 15:51:00,Acara Khusus,RD-0161,Jl. Raden Saleh - Salemba,Minor,595,3,1,15,0,Kecelakaan beruntun,Pemasangan marka jalan,Hujan Sedang,Jl. Segment 161,Jalan Lingkungan,1.1,1,40,471,0,1,Cukup,2024-01-22,-6.178676,106.759649,-6.179708,106.769362,Mangga Dua,0,499
EVT-00123,2024-01-29 04:43:00,2024-01-29 09:04:00,Acara Khusus,RD-0031,Jl. Raden Saleh - Salemba,Major,261,1,1,10,0,Drainase tersumbat,Perbaikan saluran air,Hujan Lebat,Jl. Segment 31,Jalan Kolektor,4.6,4,60,3264,0,0,Baik,2023-07-04,-6.302765,106.825749,-6.312727,106.836804,Bekasi,0,4867
EVT-00124,2024-01-26 07:33:00,2024-01-26 11:27:00,Kemacetan Parah,RD-0186,Jl. Sudirman - Bundaran HI,Moderate,234,2,1,38,0,Proyek perbaikan jalan,Proyek perbaikan jalan,Hujan Lebat,Jl. Segment 186,Jalan Lokal,2.6,1,30,789,0,1,Cukup,2023-09-26,-6.206924,106.99838,-6.219062,106.981287,Kemang,0,767
EVT-00125,2024-03-02 20:47:00,2024-03-03 01:48:00,Pohon Tumbang,RD-0056,Jl. Jend. Sudirman - Semanggi,Major,301,4,1,29,0,Kecelakaan beruntun,Festival jalanan,Berawan,Jl. Segment 56,Jalan Lingkungan,1.7,1,20,487,0,1,Baik,2022-04-20,-6.126174,106.845759,-6.128503,106.844642,Kuningan,0,665
EVT-00126,2024-03-05 07:26:00,2024-03-05 09:53:00,Jalan Ditutup,RD-0130,Jl. Kramat Raya - Senen,Moderate,147,3,1,41,0,Curah hujan tinggi,Festival jalanan,Berawan,Jl. Segment 130,Jalan Kolektor,4.0,4,60,3780,0,0,Baik,2023-06-24,-6.149785,106.76061,-6.146949,106.773666,Mangga Dua,0,3886
EVT-00127,2024-01-22 01:18:00,2024-01-22 12:53:00,Acara Khusus,RD-0048,Jl. Hayam Wuruk - Harmoni,Critical,695,3,1,15,0,Jalan rusak,Konvoi kendaraan resmi,Hujan Ringan,Jl. Segment 48,Jalan Tol,15.0,6,120,11358,0,0,Cukup,2023-06-03,-6.190875,106.990832,-6.175762,106.983009,Sudirman,25000,12645
EVT-00128,2024-01-28 12:29:00,2024-01-28 14:16:00,Jalan Ditutup,RD-0011,Jl. Asia Afrika - Gelora Bung Karno,Major,107,2,1,30,0,Proyek perbaikan jalan,Insiden struktur jalan,Hujan Lebat,Jl. Segment 11,Jalan Lokal,2.6,1,20,566,0,0,Baik,2022-08-10,-6.229897,106.715647,-6.215547,106.710705,Menteng,0,594
EVT-00129,2024-01-07 22:02:00,2024-01-07 22:54:00,Jalan Ditutup,RD-0049,Jl. Hayam Wuruk - Harmoni,Major,52,1,1,6,0,Kecelakaan tabrakan belakang,Bahan berbahaya tumpah,Cerah,Jl. Segment 49,Jalan Arteri,9.4,6,50,8484,1,1,Cukup,2022-09-02,-6.104959,106.888168,-6.099909,106.876058,PIK,0,5462
EVT-00130,2024-01-15 08:40:00,2024-01-15 10:15:00,Kendaraan Mogok,RD-0137,Jl. Casablanca - Kampung Melayu,Critical,95,4,1,32,0,Insiden struktur jalan,Drainase tersumbat,Hujan Sedang,Jl. Segment 137,Jalan Lingkungan,2.1,1,40,444,0,0,Baik,2023-09-14,-6.240589,106.743749,-6.227502,106.751237,Bekasi,0,532
EVT-00131,2024-01-24 00:50:00,2024-01-24 03:41:00,Kemacetan Parah,RD-0054,Jl. Sudirman - Bundaran HI,Minor,171,3,1,35,0,Perbaikan saluran air,Kecelakaan tunggal,Hujan Lebat,Jl. Segment 54,Jalan Lingkungan,1.6,1,40,794,0,1,Baik,2023-04-18,-6.248266,106.944855,-6.263402,106.934445,Menteng,0,1313
EVT-00132,2024-01-26 02:16:00,2024-01-26 03:00:00,Protes/Unjuk Rasa,RD-0071,Jl. Gatot Subroto - Kuningan,Critical,44,3,1,30,0,Bahan berbahaya tumpah,Kendaraan mogok di jalan,Hujan Lebat,Jl. Segment 71,Jalan Tol,7.2,4,100,6368,0,0,Cukup,2023-11-15,-6.342626,106.782702,-6.354592,106.783374,Depok,15000,8297
EVT-00133,2024-02-23 23:47:00,2024-02-24 05:13:00,Konvoi,RD-0121,Jl. Proklamasi - Menteng,Moderate,326,4,1,42,0,Drainase tersumbat,Curah hujan tinggi,Berawan,Jl. Segment 121,Jalan Kolektor,3.3,2,40,2504,0,0,Rusak Ringan,2023-02-05,-6.269115,106.804108,-6.283287,106.784845,Kuningan,0,4123
EVT-00134,2024-02-02 05:27:00,2024-02-02 09:54:00,Kemacetan Parah,RD-0058,Jl. Kramat Raya - Senen,Minor,267,3,1,27,0,Drainase tersumbat,Jalan rusak,Hujan Sedang,Jl. Segment 58,Jalan Lokal,1.9,1,40,707,0,1,Cukup,2022-08-24,-6.133348,106.85001,-6.129656,106.852343,Pluit,0,661
EVT-00135,2024-02-13 18:55:00,2024-02-14 00:49:00,Jalan Ditutup,RD-0072,Jl. Diponegoro - Cikini,Minor,354,3,1,29,0,Bahan berbahaya tumpah,Festival jalanan,Berawan,Jl. Segment 72,Jalan Arteri,7.4,4,80,6364,0,1,Baik,2023-11-07,-6.274204,106.980918,-6.289211,106.971776,Menteng,0,10915
EVT-00136,2024-02-07 15:58:00,2024-02-07 20:39:00,Banjir,RD-0197,Jl. Casablanca - Kampung Melayu,Moderate,281,4,1,22,0,Curah hujan tinggi,Pemasangan marka jalan,Hujan Sedang,Jl. Segment 197,Jalan Arteri,3.3,6,60,8130,1,0,Baik,2024-03-17,-6.227477,106.949193,-6.208348,106.961205,Cibubur,0,6064
EVT-00137,2024-02-06 04:06:00,2024-02-06 09:05:00,Kemacetan Parah,RD-0154,Jl. Jend. Sudirman - Semanggi,Major,299,4,1,14,0,Drainase tersumbat,Kendaraan mogok di jalan,Berawan,Jl. Segment 154,Jalan Lokal,1.9,2,30,1268,0,1,Cukup,2023-02-17,-6.207133,106.919794,-6.221948,106.902872,Cawang,0,1815
EVT-00138,2024-02-19 15:08:00,2024-02-19 16:01:00,Kecelakaan,RD-0130,Jl. Diponegoro - Cikini,Minor,53,4,1,7,0,Drainase tersumbat,Bahan berbahaya tumpah,Hujan Ringan,Jl. Segment 130,Jalan Kolektor,4.0,4,60,3780,0,0,Baik,2023-06-24,-6.149785,106.76061,-6.146949,106.773666,Mangga Dua,0,3886
EVT-00139,2024-03-04 17:37:00,2024-03-04 19:38:00,Pohon Tumbang,RD-0105,Jl. Jend. Sudirman - Semanggi,Major,121,2,1,17,0,Kecelakaan tunggal,Bahan berbahaya tumpah,Cerah,Jl. Segment 105,Jalan Lokal,0.3,1,30,751,0,0,Baik,2022-10-26,-6.327645,106.88088,-6.341975,106.900127,Menteng,0,1009
EVT-00140,2024-03-04 07:27:00,2024-03-04 08:28:00,Pohon Tumbang,RD-0165,Jl. Casablanca - Kampung Melayu,Major,61,2,1,12,0,Drainase tersumbat,Insiden struktur jalan,Berawan,Jl. Segment 165,Jalan Lingkungan,1.9,2,20,1228,0,1,Baik,2023-04-01,-6.194788,106.799688,-6.192493,106.80675,Cibubur,0,2592
EVT-00141,2024-01-15 07:52:00,2024-01-15 12:33:00,Protes/Unjuk Rasa,RD-0075,Jl. Gajah Mada - Mangga Dua,Minor,281,2,1,30,0,Kendaraan mogok di jalan,Kecelakaan tabrakan belakang,Cerah,Jl. Segment 75,Jalan Kolektor,2.8,2,40,2222,0,0,Rusak Berat,2022-06-03,-6.295411,106.821601,-6.285403,106.807202,Depok,0,3126
EVT-00142,2024-02-19 08:18:00,2024-02-19 11:13:00,Pohon Tumbang,RD-0120,Jl. Satrio - Mega Kuningan,Minor,175,4,1,31,0,Festival jalanan,Jalan rusak,Cerah,Jl. Segment 120,Jalan Kolektor,4.9,2,50,2756,0,1,Baik,2023-11-28,-6.344264,106.916692,-6.363767,106.905226,Kuningan,0,2737
EVT-00143,2024-01-25 16:45:00,2024-01-25 17:17:00,Kendaraan Mogok,RD-0027,Jl. Casablanca - Kampung Melayu,Major,32,2,1,6,0,Kendaraan terguling,Kecelakaan tunggal,Hujan Ringan,Jl. Segment 27,Jalan Tol,23.2,4,120,7092,1,0,Baik,2022-08-18,-6.331469,106.820205,-6.331732,106.833046,Bekasi,25000,8579
